codEstacao;municipio;uf;nomeEstacao;latitude;longitude;data;hora;precipitaação
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;18:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;18:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;18:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;19:00:00.0;0,4
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;19:10:00.0;1,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;19:20:00.0;0,4
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;19:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;19:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;19:50:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;20:00:00.0;2,8
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;20:10:00.0;2,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;20:20:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;20:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;20:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;20:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;21:00:00.0;1,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;21:10:00.0;0,6
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;21:20:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;22:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;04/07/2015;23:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;00:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;00:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;00:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;00:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;00:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;00:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;01:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;01:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;01:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;01:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;01:40:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;01:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;02:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;03:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;04:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;05:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;06:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;07:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;08:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;08:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;08:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;08:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;08:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;08:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;09:00:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;09:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;10:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;11:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;12:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;13:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;14:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;15:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;16:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;17:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;18:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;19:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;20:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;21:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;22:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;05/07/2015;23:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;00:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;01:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;02:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;03:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;04:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;05:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;06:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;07:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;08:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;09:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;10:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;11:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;11:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;11:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;11:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;11:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;11:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;12:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;12:10:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;12:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;12:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;13:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;14:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;15:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;16:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;17:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;18:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;19:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;20:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;21:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;22:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;06/07/2015;23:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;00:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;01:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;02:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;03:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;04:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;05:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;06:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;07:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;08:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;09:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;10:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;11:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;12:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;13:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;14:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;15:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;16:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;17:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;18:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;19:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;20:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;21:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;22:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;07/07/2015;23:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;00:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;01:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;02:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;02:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;02:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;02:30:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;02:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;02:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;03:00:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;03:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;03:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;04:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;04:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;04:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;04:30:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;04:40:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;04:50:00.0;0,4
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;05:00:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;05:10:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;05:20:00.0;1
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;05:30:00.0;5,4
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;05:40:00.0;2,4
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;05:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;06:00:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;06:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;07:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;08:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;09:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;10:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;11:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;12:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;13:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;14:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;15:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;16:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;17:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;18:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;19:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;20:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;21:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;22:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;08/07/2015;23:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;00:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;01:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;02:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;03:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;04:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;05:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;06:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;07:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;08:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;09:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;10:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;11:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;12:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;13:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;14:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;15:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;16:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;17:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;18:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;19:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;20:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;21:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;22:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;09/07/2015;23:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;00:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;01:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;02:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;03:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;04:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;05:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;06:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;07:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;08:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;09:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;10:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;11:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;12:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;12:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;12:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;12:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;12:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;12:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;13:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;13:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;13:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;13:30:00.0;1,8
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;13:40:00.0;0,2
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;13:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;14:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;15:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;16:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;17:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;18:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;19:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;20:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;20:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;20:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;20:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;20:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;20:50:00.0;1,4
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;21:00:00.0;1,6
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;21:10:00.0;0,4
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;22:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;10/07/2015;23:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;00:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;01:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;02:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;03:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;04:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;05:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;06:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;07:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;08:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;09:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;10:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;11:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;12:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;13:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;13:10:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;13:20:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;13:30:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;13:40:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;13:50:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;14:00:00.0;0
250400903A;CAMPINA GRANDE;PB;Jardim Paulistano;-7.252;-35.895;11/07/2015;14:10:00.0;0,2
